gate OuterVoltage,drain OuterVoltage,drain TotalCurrent
OuterVoltage,OuterVoltage,TotalCurrent
0,4,3.5286585e-6
0.0025,4,3.5880104e-6
0.0061833333,4,3.6769411e-6
0.011659222,4,3.8124768e-6
0.019800044,4,4.0215755e-6
0.031902732,4,4.3500522e-6
0.049895394,4,4.8804971e-6
0.076644486,4,5.7752651e-6
0.11605482,4,7.3815596e-6
0.16605482,4,1.0100135e-5
0.21605482,4,1.3868105e-5
0.26605482,4,1.8896501e-5
0.31605482,4,2.5172025e-5
0.36605482,4,3.2501137e-5
0.41605482,4,4.0636924e-5
0.46605482,4,4.9388159e-5
0.5,4,5.5609125e-5

