gate OuterVoltage,drain OuterVoltage,drain TotalCurrent
OuterVoltage,OuterVoltage,TotalCurrent
0,2,2.1083076e-7
0.0025,2,2.1750878e-7
0.00615,2,2.2764806e-7
0.011576333,2,2.4362381e-7
0.019643482,2,2.6953591e-7
0.031636644,2,3.1345579e-7
0.049466477,2,3.9311245e-7
0.075735764,2,5.5218195e-7
0.11443918,2,9.2670784e-7
0.16443918,2,1.8582035e-6
0.21443918,2,3.7034235e-6
0.26443918,2,6.9091627e-6
0.31443918,2,1.1636365e-5
0.36443918,2,1.7724763e-5
0.41443918,2,2.4878955e-5
0.46443918,2,3.2855848e-5
0.5,2,3.8934549e-5

