gate OuterVoltage,drain OuterVoltage,drain TotalCurrent
OuterVoltage,OuterVoltage,TotalCurrent
0,5,2.3489477e-5
0.0025,5,2.3654222e-5
0.0061833333,5,2.3898154e-5
0.011659222,5,2.4263594e-5
0.019800044,5,2.4813123e-5
0.031902732,5,2.5644479e-5
0.049895394,5,2.6915536e-5
0.076644486,5,2.8893533e-5
0.11605482,5,3.204941e-5
0.16605482,5,3.6616628e-5
0.21605482,5,4.2006975e-5
0.26605482,5,4.8342542e-5
0.31605482,5,5.5609748e-5
0.36605482,5,6.3678108e-5
0.41605482,5,7.238163e-5
0.46605482,5,8.1567566e-5
0.5,5,8.8014811e-5

