gate OuterVoltage,drain OuterVoltage,drain TotalCurrent
OuterVoltage,OuterVoltage,TotalCurrent
0,2,3.1457908e-8
0.0025,2,3.2781159e-8
0.0061833333,2,3.4843022e-8
0.011659222,2,3.8175702e-8
0.019800044,2,4.3794205e-8
0.031902732,2,5.3902605e-8
0.049895394,2,7.4000187e-8
0.076644486,2,1.206918e-7
0.11605482,2,2.570014e-7
0.16605482,2,6.9036528e-7
0.21605482,2,1.783808e-6
0.26605482,2,4.074129e-6
0.31605482,2,7.8915912e-6
0.36605482,2,1.3148366e-5
0.41605482,2,1.953528e-5
0.46605482,2,2.6810476e-5
0.5,2,3.2164592e-5

