gate OuterVoltage,drain OuterVoltage,drain TotalCurrent
OuterVoltage,OuterVoltage,TotalCurrent
0,5,4.1258155e-6
0.0025,5,4.1936984e-6
0.0061833333,5,4.2953126e-6
0.011659222,5,4.4499571e-6
0.019800044,5,4.6879536e-6
0.031902732,5,5.0603936e-6
0.049895394,5,5.6580362e-6
0.076644486,5,6.6550279e-6
0.11605482,5,8.4113948e-6
0.16605482,5,1.1299134e-5
0.21605482,5,1.5194558e-5
0.26605482,5,2.0311052e-5
0.31605482,5,2.6646027e-5
0.36605482,5,3.3993342e-5
0.41605482,5,4.2117244e-5
0.46605482,5,5.0813676e-5
0.5,5,5.6983774e-5

