gate OuterVoltage,drain OuterVoltage,drain TotalCurrent
OuterVoltage,OuterVoltage,TotalCurrent
0,1,2.6731144e-9
0.0025,1,2.851131e-9
0.0061833333,1,3.1358253e-9
0.011659222,1,3.6139003e-9
0.019800044,1,4.4662243e-9
0.031902732,1,6.1275795e-9
0.049734025,1,9.7891144e-9
0.076005464,1,1.95845e-8
0.11436177,1,5.4010721e-8
0.16436177,1,1.9909675e-7
0.21436177,1,6.8295255e-7
0.26436177,1,2.0044171e-6
0.31436177,1,4.7131229e-6
0.36436177,1,8.9458759e-6
0.41436177,1,1.4414374e-5
0.46436177,1,2.084669e-5
0.5,1,2.5895995e-5

