gate OuterVoltage,drain OuterVoltage,drain TotalCurrent
OuterVoltage,OuterVoltage,TotalCurrent
0,1,6.3150993e-9
0.0025,1,6.7077259e-9
0.0061833333,1,7.333071e-9
0.011659222,1,8.3770306e-9
0.019800044,1,1.0222886e-8
0.031902732,1,1.3780543e-8
0.049895394,1,2.1589501e-8
0.076404584,1,4.2168801e-8
0.115108,1,1.1278989e-7
0.165108,1,3.9251664e-7
0.215108,1,1.2419422e-6
0.265108,1,3.2819589e-6
0.315108,1,6.9270238e-6
0.365108,1,1.2053644e-5
0.415108,1,1.8395734e-5
0.465108,1,2.5739208e-5
0.5,1,3.1344449e-5

