gate OuterVoltage,drain OuterVoltage,drain TotalCurrent
OuterVoltage,OuterVoltage,TotalCurrent
0,3,2.4541328e-7
0.0025,3,2.5279694e-7
0.0061833333,3,2.6409416e-7
0.011659222,3,2.8186177e-7
0.019800044,3,3.1059897e-7
0.031902732,3,3.590874e-7
0.049895394,3,4.4652432e-7
0.076644486,3,6.212426e-7
0.11605482,3,1.0283763e-6
0.16605482,3,2.0030355e-6
0.21605482,3,3.8936222e-6
0.26605482,3,7.1381364e-6
0.31605482,3,1.188246e-5
0.36605482,3,1.7941474e-5
0.41605482,3,2.5011514e-5
0.46605482,3,3.2855738e-5
0.5,3,3.8541708e-5

