gate OuterVoltage,drain OuterVoltage,drain TotalCurrent
OuterVoltage,OuterVoltage,TotalCurrent
0,3,6.4424246e-6
0.0025,3,6.5297581e-6
0.0061833333,3,6.6599438e-6
0.011659222,3,6.856875e-6
0.019800044,3,7.1573169e-6
0.031902732,3,7.621723e-6
0.049895394,3,8.354012e-6
0.076404584,3,9.5359984e-6
0.11546146,3,1.1553102e-5
0.16546146,3,1.4788069e-5
0.21546146,3,1.9013679e-5
0.26546146,3,2.4405666e-5
0.31546146,3,3.0941775e-5
0.36546146,3,3.8451263e-5
0.41546146,3,4.6723499e-5
0.46546146,3,5.556528e-5
0.5,3,6.192594e-5

